"State","Denominator","Prevalence","Lower.CI","Upper.CI","Year","Source","Source_Full1","State_Full1","State_Full2","Numerator_ASD","Numerator_NonASD","Proportion","Chi_Wilson_Corrected_Lower.CI","Chi_Wilson_Corrected_Upper.CI","Male.Prevalence","Male.Lower.CI","Male.Upper.CI","Female.Prevalence","Female.Lower.CI","Female.Upper.CI","Non.hispanic.white.Prevalence","Non.hispanic.white.Lower.CI","Non.hispanic.white.Upper.CI","Non.hispanic.black.Prevalence","Non.hispanic.black.Lower.CI","Non.hispanic.black.Upper.CI","Hispanic.Prevalence","Hispanic.Lower.CI","Hispanic.Upper.CI","Asian.or.Pacific.Islander.Prevalence","Asian.or.Pacific.Islander.Lower.CI","Asian.or.Pacific.Islander.Upper.CI","State_Region","Source_UC","Source_Full3","Prevalence_Risk2","Prevalence_Risk4","Year_Factor","R10_Denominator","RMD_Year","RMD_R10_Denominator"
"IL",1836275,1.9,1.8,2,2000,"sped","Special Education Child Count","Illinois","IL-Illinois",3489,1832786,0.001900042,1.837821324,1.964356124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D3 East North Central","SPED","SPED Special Education Child Count","Low","Low",2000,6.26393772154883,-1.18035882908404,1.19629223132381
"CO",726178,3.1,3,3.2,2008,"sped","Special Education Child Count","Colorado","CO-Colorado",2251,723927,0.003099791,2.973863216,3.231004155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","SPED","SPED Special Education Child Count","Low","Low",2008,5.8610430875632,0.168622689869149,0.522909609567801
"WA",935529,2.4,2.3,2.5,2002,"sped","Special Education Child Count","Washington","WA-Washington",2245,933284,0.002399712,2.302064285,2.501467845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D9 Pacific","SPED","SPED Special Education Child Count","Low","Low",2002,5.97105725452418,-0.843113449345744,0.706783064137393
"MA",879050,5.5,5.3,5.6,2005,"sped","Special Education Child Count","Massachusetts","MA-Massachusetts",4835,874215,0.005500256,5.347232198,5.657617537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","SPED","SPED Special Education Child Count","High","Medium",2005,5.94401357826663,-0.337245379738298,0.661583302005834
"ID",108059,17.1,16.3,17.9,2007,"medi","Medicaid","Idaho","ID-Idaho",1848,106211,0.017101768,16.3412107,17.89686421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","MEDI","MEDI Medicaid","High","High",2007,5.03366094417216,0,-0.859945136843732
"OK",547381,1.4,1.3,1.5,2002,"sped","Special Education Child Count","Oklahoma","OK-Oklahoma",766,546615,0.001399391,1.30291696,1.502927583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D7 West South Central","SPED","SPED Special Education Child Count","Low","Low",2002,5.73828971865254,-0.843113449345744,0.317744341992183
"WI",320361,5.4,5.2,5.7,2007,"medi","Medicaid","Wisconsin","WI-Wisconsin",1730,318631,0.005400158,5.150717608,5.661532595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D3 East North Central","MEDI","MEDI Medicaid","High","Medium",2007,5.50563964063406,0,-0.0710980656071588
"VT",92230,2.5,2.2,2.8,2001,"sped","Special Education Child Count","Vermont","VT-Vermont",231,91999,0.002504608,2.19701699,2.854334592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","SPED","SPED Special Education Child Count","Low","Low",2001,4.96487220863778,-1.01173613921489,-0.974915988212972
"NV",353437,2.4,2.3,2.6,2003,"sped","Special Education Child Count","Nevada","NV-Nevada",848,352589,0.002399296,2.241955498,2.567548022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","SPED","SPED Special Education Child Count","Low","Low",2003,5.54831201221858,-0.674490759476595,0.000222897816638432
"CT",508413,9.2,9,9.5,2009,"sped","Special Education Child Count","Connecticut","CT-Connecticut",4677,503736,0.009199214,8.939500754,9.466371801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","SPED","SPED Special Education Child Count","High","Medium",2009,5.70621664683099,0.337245379738298,0.26413864122295
"AZ",41650,12.1,11.1,13.2,2006,"addm","Autism & Developmental Disabilities Monitoring Network","Arizona","AZ-Arizona",504,41146,0.01210084,11.08339403,13.20930594,18.9,17.1,20.8,4.9,4,5.9,14.8,13.1,16.6,12.9,9,18.6,8.3,7,9.7,16.2,10.4,25.1,"D8 Mountain","ADDM","ADDM Autism & Developmental Disabilities Monitoring Network","High","High",2006,4.61961500574281,-0.168622689869149,-1.55196562068302
"NV",405383,9,8.7,9.3,2012,"sped","Special Education Child Count","Nevada","NV-Nevada",3648,401735,0.008998897,8.71159923,9.295540409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","SPED","SPED Special Education Child Count","High","Medium",2012,5.60786553231704,0.843113449345744,0.0997583647003458
"VA",484834,12.4,12.1,12.7,2012,"medi","Medicaid","Virginia","VA-Virginia",6012,478822,0.01240012,12.09144476,12.71654841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","MEDI","MEDI Medicaid","High","High",2012,5.68559306803658,0.843113449345744,0.229669183486094
"AK",57055,8.1,7.4,8.9,2009,"medi","Medicaid","Alaska","AK-Alaska",462,56593,0.00809745,7.386101092,8.875821253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D9 Pacific","MEDI","MEDI Medicaid","High","Medium",2009,4.7562937097053,0.337245379738298,-1.32352608277703
"WV",153082,11.8,11.3,12.3,2011,"medi","Medicaid","West Virginia","WV-West Virginia",1806,151276,0.011797599,11.26563921,12.35420746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","MEDI","MEDI Medicaid","High","High",2011,5.18492412760061,0.674490759476595,-0.60712965994205
"GA",1431431,3.8,3.7,3.9,2005,"sped","Special Education Child Count","Georgia","GA-Georgia",5439,1425992,0.003799694,3.699884033,3.902176749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","SPED","SPED Special Education Child Count","Low","Low",2005,6.15577041834331,-0.337245379738298,1.01550555392317
"WV",246418,5.4,5.1,5.7,2011,"sped","Special Education Child Count","West Virginia","WV-West Virginia",1331,245087,0.005401391,5.117632579,5.700678317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","SPED","SPED Special Education Child Count","High","Medium",2011,5.39167242839155,0.674490759476595,-0.261578488279702
"OK",1563,19.8,12.1,32.4,2012,"nsch","National Survey of Children's Health","Oklahoma","OK-Oklahoma",31,1532,0.019833653,13.74221017,28.38685002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D7 West South Central","NSCH","NSCH National Survey of Children's Health","High","High",2012,3.19395897801919,0.843113449345744,-3.93475236612533
"GA",1393151,3.2,3.1,3.3,2004,"sped","Special Education Child Count","Georgia","GA-Georgia",4458,1388693,0.00319994,3.107163651,3.295467126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","SPED","SPED Special Education Child Count","Low","Low",2004,6.1439981910203,-0.505868069607446,0.995829905180332
"CT",1604,11.9,7.2,19.7,2008,"nsch","National Survey of Children's Health","Connecticut","CT-Connecticut",19,1585,0.011845387,7.352773607,18.80455995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","NSCH","NSCH National Survey of Children's Health","High","High",2008,3.20520436394814,0.168622689869149,-3.91595725985998
"ID",268999,7.9,7.5,8.2,2013,"sped","Special Education Child Count","Idaho","ID-Idaho",2125,266874,0.007899658,7.570248787,8.243199268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","SPED","SPED Special Education Child Count","High","Medium",2013,5.42975066552178,1.01173613921489,-0.197935984787052
"VT",50523,10.6,9.8,11.6,2006,"medi","Medicaid","Vermont","VT-Vermont",536,49987,0.01060903,9.742655043,11.55064258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","MEDI","MEDI Medicaid","High","High",2006,4.70348913057615,-0.168622689869149,-1.41178162885606
"TX",4436112,7.6,7.5,7.7,2012,"sped","Special Education Child Count","Texas","TX-Texas",33714,4402398,0.007599898,7.519396077,7.68125448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D7 West South Central","SPED","SPED Special Education Child Count","High","Medium",2012,6.64700250239325,0.843113449345744,1.83653199792395
"MO",429228,3,2.8,3.1,2001,"medi","Medicaid","Missouri","MO-Missouri",1288,427940,0.003000736,2.840360301,3.170071318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D4 West North Central","MEDI","MEDI Medicaid","Low","Low",2001,5.63268804472182,-1.01173613921489,0.141245758851885
"IA",428753,1.5,1.4,1.6,2011,"sped","Special Education Child Count","Iowa","IA-Iowa",643,428110,0.001499698,1.387127656,1.621290787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D4 West North Central","SPED","SPED Special Education Child Count","Low","Low",2011,5.6322071718354,0.674490759476595,0.140442046373059
"NC",1183821,1.9,1.8,2,2000,"sped","Special Education Child Count","North Carolina","NC-North Carolina",2249,1181572,0.00189978,1.822525456,1.980285486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","SPED","SPED Special Education Child Count","Low","Low",2000,6.07328603972709,-1.18035882908404,0.877644330563001
"VA",1088822,3,2.9,3.2,2003,"sped","Special Education Child Count","Virginia","VA-Virginia",3266,1085556,0.002999572,2.898141216,3.104525398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","SPED","SPED Special Education Child Count","Low","Low",2003,6.03695688734414,-0.674490759476595,0.816925180159325
"PA",1694084,2.2,2.2,2.3,2001,"sped","Special Education Child Count","Pennsylvania","PA-Pennsylvania",3727,1690357,0.002200009,2.13028554,2.271999438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2 Middle Atlantic","SPED","SPED Special Education Child Count","Low","Low",2001,6.22893494072434,-1.01173613921489,1.13778992741577
"CT",222605,6.6,6.3,7,2010,"medi","Medicaid","Connecticut","CT-Connecticut",1469,221136,0.006599133,6.269007232,6.946401222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","MEDI","MEDI Medicaid","High","Medium",2010,5.3475349149314,0.505868069607446,-0.335348233579027
"AZ",980187,6.8,6.7,7,2010,"sped","Special Education Child Count","Arizona","AZ-Arizona",6665,973522,0.006799723,6.638451804,6.964871932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","SPED","SPED Special Education Child Count","High","Medium",2010,5.99130893826465,0.505868069607446,0.740630950760318
"NH",58317,11,10.2,11.9,2007,"medi","Medicaid","New Hampshire","NH-New Hampshire",641,57676,0.010991649,10.16880958,11.8795605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","MEDI","MEDI Medicaid","High","High",2007,4.76579517448418,0,-1.30764569936257
"IN",494406,7.4,7.2,7.7,2009,"medi","Medicaid","Indiana","IN-Indiana",3659,490747,0.0074008,7.164693701,7.644593783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D3 East North Central","MEDI","MEDI Medicaid","High","Medium",2009,5.69408373261288,0.337245379738298,0.243860154252519
"TN",514766,0.8,0.7,0.9,2001,"medi","Medicaid","Tennessee","TN-Tennessee",412,514354,0.000800364,0.72582236,0.882449062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D6 East South Central","MEDI","MEDI Medicaid","Low","Low",2001,5.71160985427738,-1.01173613921489,0.273152641071985
"PA",1728834,5.4,5.3,5.5,2006,"sped","Special Education Child Count","Pennsylvania","PA-Pennsylvania",9336,1719498,0.005400171,5.291734275,5.510812424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2 Middle Atlantic","SPED","SPED Special Education Child Count","High","Medium",2006,6.237753294983,-0.168622689869149,1.15252858613536
"MN",235826,7.4,7.1,7.8,2002,"medi","Medicaid","Minnesota","MN-Minnesota",1745,234081,0.007399523,7.05949349,7.755699656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D4 West North Central","MEDI","MEDI Medicaid","High","Medium",2002,5.3725916847033,-0.843113449345744,-0.293469310658603
"FL",2493779,10.2,10.1,10.4,2014,"sped","Special Education Child Count","Florida","FL-Florida",25437,2468342,0.010200182,10.07602645,10.32584923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","SPED","SPED Special Education Child Count","High","High",2014,6.39685796344355,1.18035882908404,1.41845002003912
"IN",388141,3.7,3.5,3.9,2002,"medi","Medicaid","Indiana","IN-Indiana",1436,386705,0.003699686,3.512282137,3.896980747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D3 East North Central","MEDI","MEDI Medicaid","Low","Low",2002,5.58898952043463,-0.843113449345744,0.0682097232008791
"ME",1245,32.1,22.6,45.4,2016,"nsch","National Survey of Children's Health","Maine","ME-Maine",40,1205,0.032128514,23.34026811,43.91170016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","NSCH","NSCH National Survey of Children's Health","High","Very High",2016,3.09516935143176,1.51760420882234,-4.0998655548905
"GA",1075,32,18.1,56.1,2016,"nsch","National Survey of Children's Health","Georgia","GA-Georgia",34,1041,0.031627907,22.33023137,44.40725247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","NSCH","NSCH National Survey of Children's Health","High","Very High",2016,3.03140846425162,1.51760420882234,-4.20643305356902
"RI",133452,9.4,8.9,9.9,2008,"sped","Special Education Child Count","Rhode Island","RI-Rhode Island",1254,132198,0.009396637,8.889296581,9.932425294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","SPED","SPED Special Education Child Count","High","Medium",2008,5.12532508679685,0.168622689869149,-0.706741208384781
"TN",878930,4.3,4.2,4.4,2008,"sped","Special Education Child Count","Tennessee","TN-Tennessee",3779,875151,0.004299546,4.164348264,4.439094838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D6 East South Central","SPED","SPED Special Education Child Count","Low","Low",2008,5.94395428824295,0.168622689869149,0.661484206936758
"AR",317561,4.5,4.2,4.7,2005,"medi","Medicaid","Arkansas","AR-Arkansas",1429,316132,0.004499923,4.271520577,4.740393921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D7 West South Central","MEDI","MEDI Medicaid","Low","Low",2005,5.50182716086839,-0.337245379738298,-0.0774700979040432
"DE",109122,3.1,2.8,3.5,2003,"sped","Special Education Child Count","Delaware","DE-Delaware",338,108784,0.003097451,2.780444495,3.449926152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","SPED","SPED Special Education Child Count","Low","Low",2003,5.03791231718231,-0.674490759476595,-0.852839555229713
"CA",2767175,3.6,3.5,3.7,2007,"medi","Medicaid","California","CA-California",9962,2757213,0.003600061,3.530001319,3.671503305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D9 Pacific","MEDI","MEDI Medicaid","Low","Low",2007,6.44203662539721,0,1.4939599009547
"AK",117789,7.1,6.7,7.6,2012,"sped","Special Education Child Count","Alaska","AK-Alaska",836,116953,0.007097437,6.629745437,7.597562014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D9 Pacific","SPED","SPED Special Education Child Count","High","Medium",2012,5.07110473474344,0.843113449345744,-0.797363022969595
"IA",431082,1.5,1.4,1.6,2009,"sped","Special Education Child Count","Iowa","IA-Iowa",647,430435,0.001500875,1.388554827,1.622167739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D4 West North Central","SPED","SPED Special Education Child Count","Low","Low",2009,5.63455988909402,0.337245379738298,0.144374287664499
"MT",54888,13.9,13,15,2010,"medi","Medicaid","Montana","MT-Montana",763,54125,0.013901035,12.94622961,14.9245091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","MEDI","MEDI Medicaid","High","High",2010,4.73947740631835,0.505868069607446,-1.35163220658148
"MA",308024,5.3,5,5.5,2010,"medi","Medicaid","Massachusetts","MA-Massachusetts",1633,306391,0.005301535,5.04959782,5.565889058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","MEDI","MEDI Medicaid","High","Medium",2010,5.48858455631049,0.505868069607446,-0.0996032787008747
"NV",119861,4.9,4.5,5.3,2009,"medi","Medicaid","Nevada","NV-Nevada",587,119274,0.004897339,4.513684849,5.313063028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","MEDI","MEDI Medicaid","Low","Low",2009,5.07867789669327,0.337245379738298,-0.784705530864733
"NC",1377670,9.4,9.2,9.5,2013,"sped","Special Education Child Count","North Carolina","NC-North Carolina",12950,1364720,0.009399929,9.239797494,9.562802344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","SPED","SPED Special Education Child Count","High","Medium",2013,6.13914520135797,1.01173613921489,0.987718804593446
"MA",397423,11.2,10.9,11.6,2011,"medi","Medicaid","Massachusetts","MA-Massachusetts",4451,392972,0.011199654,10.87593241,11.53286078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","MEDI","MEDI Medicaid","High","High",2011,5.5992529973587,0.674490759476595,0.0853637044566896
"NV",1051,27.3,16.3,45.4,2016,"nsch","National Survey of Children's Health","Nevada","NV-Nevada",29,1022,0.027592769,18.88721475,39.90164617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","NSCH","NSCH National Survey of Children's Health","High","Very High",2016,3.02160271602824,1.51760420882234,-4.22282200464941
"WY",77589,2.9,2.5,3.3,2005,"sped","Special Education Child Count","Wyoming","WY-Wyoming",225,77364,0.002899896,2.539327474,3.310521032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","SPED","SPED Special Education Child Count","Low","Low",2005,4.88980015453234,-0.337245379738298,-1.10038853698842
"MN",786077,3,2.9,3.1,2000,"sped","Special Education Child Count","Minnesota","MN-Minnesota",2358,783719,0.002999706,2.880594125,3.12370123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D4 West North Central","SPED","SPED Special Education Child Count","Low","Low",2000,5.89546508934375,-1.18035882908404,0.580441221681321
"SD",56658,3.3,2.9,3.8,2006,"medi","Medicaid","South Dakota","SD-South Dakota",187,56471,0.003300505,2.852530484,3.817083038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D4 West North Central","MEDI","MEDI Medicaid","Low","Low",2006,4.7532612400698,-0.168622689869149,-1.32859443609151
"AL",689708,5.4,5.2,5.6,2010,"sped","Special Education Child Count","Alabama","AL-Alabama",3724,685984,0.005399386,5.228459714,5.575845704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D6 East South Central","SPED","SPED Special Education Child Count","High","Medium",2010,5.83866526344828,0.505868069607446,0.485508173558015
"AR",185692,5.3,5,5.7,2000,"medi","Medicaid","Arkansas","AR-Arkansas",984,184708,0.005299097,4.976350492,5.642478772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D7 West South Central","MEDI","MEDI Medicaid","High","Medium",2000,5.26879319382758,-1.18035882908404,-0.466954122875543
"FL",2426549,8.3,8.2,8.4,2012,"sped","Special Education Child Count","Florida","FL-Florida",20140,2406409,0.008299853,8.186273399,8.414992227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","SPED","SPED Special Education Child Count","High","Medium",2012,6.3849890655729,0.843113449345744,1.3986127998547
"NY",2391967,6.7,6.6,6.8,2008,"sped","Special Education Child Count","New York","NY-New York",16026,2375941,0.006699925,6.597124869,6.804313211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2 Middle Atlantic","SPED","SPED Special Education Child Count","High","Medium",2008,6.37875518375418,0.168622689869149,1.38819372913817
"TX",4034392,3.9,3.9,4,2006,"sped","Special Education Child Count","Texas","TX-Texas",15734,4018658,0.003899968,3.839496424,3.9613864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D7 West South Central","SPED","SPED Special Education Child Count","Low","Low",2006,6.60577809396743,-0.168622689869149,1.76763110452782
"MA",422371,15,14.6,15.3,2012,"medi","Medicaid","Massachusetts","MA-Massachusetts",6336,416035,0.01500103,14.63765747,15.37325285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","MEDI","MEDI Medicaid","High","High",2012,5.62569409188291,0.843113449345744,0.129556334615801
"NM",300747,3.6,3.4,3.8,2009,"sped","Special Education Child Count","New Mexico","NM-New Mexico",1083,299664,0.003601033,3.391587324,3.823258867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","SPED","SPED Special Education Child Count","Low","Low",2009,5.47820130387574,0.337245379738298,-0.116957448146358
"IL",1883049,3,2.9,3.1,2003,"sped","Special Education Child Count","Illinois","IL-Illinois",5649,1877400,0.002999922,2.922554866,3.079323673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D3 East North Central","SPED","SPED Special Education Child Count","Low","Low",2003,6.27486162121302,-0.674490759476595,1.21455001778997
"CA",5724081,2.7,2.6,2.7,2002,"sped","Special Education Child Count","California","CA-California",15455,5708626,0.002699997,2.657732647,2.742929671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D9 Pacific","SPED","SPED Special Education Child Count","Low","Low",2002,6.75770577072089,-0.843113449345744,2.02155719005913
"MA",874637,6.4,6.2,6.5,2006,"sped","Special Education Child Count","Massachusetts","MA-Massachusetts",5598,869039,0.00640037,6.234834115,6.570255584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D1 New England","SPED","SPED Special Education Child Count","High","Medium",2006,5.94182784547161,-0.168622689869149,0.657930152135344
"ID",97498,8.1,7.6,8.7,2003,"medi","Medicaid","Idaho","ID-Idaho",790,96708,0.00810273,7.554107401,8.690466599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D8 Mountain","MEDI","MEDI Medicaid","High","Medium",2003,4.98899570700241,-0.674490759476595,-0.934596899288888
"OK",596154,8.3,8.1,8.5,2015,"sped","Special Education Child Count","Oklahoma","OK-Oklahoma",4948,591206,0.008299869,8.071888591,8.534208866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D7 West South Central","SPED","SPED Special Education Child Count","High","Medium",2015,5.77535846227545,1.34898151895319,0.379699616797081
"CA",5801532,4.4,4.3,4.4,2005,"sped","Special Education Child Count","California","CA-California",25527,5776005,0.004400045,4.346428506,4.454318218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D9 Pacific","SPED","SPED Special Education Child Count","Low","Low",2005,6.7635426920614,-0.337245379738298,2.03131279627403
"NC",1171,17,10.9,26.4,2016,"nsch","National Survey of Children's Health","North Carolina","NC-North Carolina",20,1151,0.017079419,10.74683802,26.74751433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D5 South Atlantic","NSCH","NSCH National Survey of Children's Health","High","High",2016,3.06855689507236,1.51760420882234,-4.14434459264133
"KS",139034,7,6.5,7.4,2006,"medi","Medicaid","Kansas","KS-Kansas",973,138061,0.006998288,6.570033276,7.454008732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D4 West North Central","MEDI","MEDI Medicaid","High","Medium",2006,5.14312101756894,-0.168622689869149,-0.676997772982442
